"CodeNum","ProcCode","Descript","AbbrDesc","ProcTime","ProcCat","TreatArea","NoBillIns","IsProsth","DefaultNote","IsHygiene","GTypeNum","AlternateCode1","MedicalCode","IsTaxed","PaintType","GraphicColor","LaymanTerm","IsCanadianLab","PreExisting","BaseUnits","SubstitutionCode","SubstOnlyIf","DateTStamp","IsMultiVisit","DrugNDC","RevenueCodeDefault","ProvNumDefault","CanadaTimeUnits","IsRadiology","DefaultClaimNote","DefaultTPNote","BypassGlobalLock","TaxCode"
494,"tmp494","Emerg treatment, pal DESCRIPTION NOT INCLUDED IN TEST CONVERSION","EmergEx","/X/",250,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
495,"tmp495","Local anesthesia not DESCRIPTION NOT INCLUDED IN TEST CONVERSION","LoclAnsNO","/X/",250,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
496,"tmp496","Regional block anest DESCRIPTION NOT INCLUDED IN TEST CONVERSION","RegBlkAns","/X/",250,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
497,"tmp497","Trigeminal division  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","TriDvBlAn","/X/",250,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
498,"tmp498","Local anesthesia DESCRIPTION NOT INCLUDED IN TEST CONVERSION","LoclAnes","/X/",250,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
499,"tmp499","Deep sedat/gen anest DESCRIPTION NOT INCLUDED IN TEST CONVERSION","GnAns30mn","/X/",260,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
500,"tmp500","Deep sedat/gen anest DESCRIPTION NOT INCLUDED IN TEST CONVERSION","GnAns+15m","/X/",260,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
501,"tmp501","Analgesia-inhal of n DESCRIPTION NOT INCLUDED IN TEST CONVERSION","AnlgNitOx","/X/",250,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
502,"tmp502","IV conscious sed/ana DESCRIPTION NOT INCLUDED IN TEST CONVERSION","IntraF30m","/X/",260,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
503,"tmp503","IV conscious sed/ana DESCRIPTION NOT INCLUDED IN TEST CONVERSION","IntrAdd15","/X/",260,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
504,"tmp504","Non IV conscious sed DESCRIPTION NOT INCLUDED IN TEST CONVERSION","NonIntrSn","/X/",250,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
505,"tmp505","Consultation (2nd op DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Consult","/X/",73,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
821,"tmp821","Space maint-remov-bi DESCRIPTION NOT INCLUDED IN TEST CONVERSION","SpMRmBiUp","",74,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
506,"tmp506","Professional house c DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ProfHsCal","/X/",250,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
507,"tmp507","Hospital call DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ProfHosCl","/X/",250,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
508,"tmp508","Office visit for obs DESCRIPTION NOT INCLUDED IN TEST CONVERSION","OffVisRgH","/X/",250,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
509,"tmp509","Office visit-after r DESCRIPTION NOT INCLUDED IN TEST CONVERSION","affer hrs","/X/",250,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
510,"tmp510","Case present,detaile DESCRIPTION NOT INCLUDED IN TEST CONVERSION","CasPsntTx","/X/",250,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
511,"tmp511","Therap parenteral dr DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ThrDrgPnt","/X/",250,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
512,"tmp512","Drugs/medicaments fo DESCRIPTION NOT INCLUDED IN TEST CONVERSION","DrgMedHom","/X/",250,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
513,"tmp513","Application of desen DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ApDesnMed","/X/",250,2,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
514,"tmp514","Apply desensitiz' re DESCRIPTION NOT INCLUDED IN TEST CONVERSION","DesResTh","/X/",250,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
793,"tmp793","Impacted - Distal DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ImpactedD","",250,3,1,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
515,"tmp515","Behavior management, DESCRIPTION NOT INCLUDED IN TEST CONVERSION","BehavMang","/XXX/",250,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
516,"tmp516","Treat complications- DESCRIPTION NOT INCLUDED IN TEST CONVERSION","TrtPstOpC","/X/",250,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
517,"tmp517","Occlusal guard, by r DESCRIPTION NOT INCLUDED IN TEST CONVERSION","OcclGuard","/XX/",250,6,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
518,"tmp518","Fabricate athletic m DESCRIPTION NOT INCLUDED IN TEST CONVERSION","FabAthMgd","/XX/",250,6,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
519,"tmp519","Occlusal analysis-mo DESCRIPTION NOT INCLUDED IN TEST CONVERSION","OcclanlMC","/X/",250,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
520,"tmp520","Occlusal adjustment- DESCRIPTION NOT INCLUDED IN TEST CONVERSION","OcclAdjLm","/X/",250,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
521,"tmp521","Occlusal adjustment- DESCRIPTION NOT INCLUDED IN TEST CONVERSION","OcclAdjCm","/XX/",250,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
522,"tmp522","Enamel microabrasion DESCRIPTION NOT INCLUDED IN TEST CONVERSION","EnamMcrAb","/X/",250,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
523,"tmp523","Odontoplasty 1-2 tee DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Odontopl","/X/",79,5,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
524,"tmp524","External Bleaching-O DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ExtBlOfAr","/X/",79,6,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
525,"tmp525","External bleaching-p DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ExtBlchTh","/X/",250,2,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
526,"tmp526","Internal bleaching-p DESCRIPTION NOT INCLUDED IN TEST CONVERSION","IntBlchTh","/X/",250,2,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
527,"tmp527","InhouseWhitening DESCRIPTION NOT INCLUDED IN TEST CONVERSION","InHouWhit","//XXXXXX/////////",79,3,1,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
528,"tmp528","Unspecified adjunct. DESCRIPTION NOT INCLUDED IN TEST CONVERSION","UnspcAdjP","/X/",250,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
529,"tmp529","Post Op DESCRIPTION NOT INCLUDED IN TEST CONVERSION","PostOp","/X/",85,3,1,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
530,"tmp530","Denture Adjust DESCRIPTION NOT INCLUDED IN TEST CONVERSION","DentAdj","/X/",85,3,1,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
531,"tmp531","Bite Record DESCRIPTION NOT INCLUDED IN TEST CONVERSION","BiteRec","/XXX/",85,3,1,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
532,"tmp532","Adjust Partial DESCRIPTION NOT INCLUDED IN TEST CONVERSION","AdjPart","/X/",85,3,1,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
533,"tmp533","Cast P&C Seat DESCRIPTION NOT INCLUDED IN TEST CONVERSION","CstPCSeat","/XX/",85,2,1,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
534,"tmp534","Veneer Seat DESCRIPTION NOT INCLUDED IN TEST CONVERSION","VenSeat","/XXX/",85,2,1,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
535,"tmp535","Alginates DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Alg","/X/",85,3,1,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
536,"tmp536","Inlay Seat DESCRIPTION NOT INCLUDED IN TEST CONVERSION","InlaSeat","/XXX/",85,2,1,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
537,"tmp537","Tooth Watch DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ToothWatch","/X/",250,2,1,0,"",0,0,"","",0,15,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
538,"tmp538","Onlay Seat DESCRIPTION NOT INCLUDED IN TEST CONVERSION","OnlaSeat","/XXX/",85,1,1,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
539,"tmp539","Clinical Note DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ClinNote","/X/",250,3,1,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
540,"tmp540","Fit Bands DESCRIPTION NOT INCLUDED IN TEST CONVERSION","FitBands","/XX//",85,3,1,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
541,"tmp541","Soft reline DESCRIPTION NOT INCLUDED IN TEST CONVERSION","SoftLine","/X//",85,6,1,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
542,"tmp542","PFM Seat DESCRIPTION NOT INCLUDED IN TEST CONVERSION","PFMSeat","//XX/",85,2,1,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
543,"tmp543","All Cer Crn Seat DESCRIPTION NOT INCLUDED IN TEST CONVERSION","CrCrnSeat","/XXXXXXX/",85,2,1,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
544,"tmp544","Denture Deliver DESCRIPTION NOT INCLUDED IN TEST CONVERSION","DentDeliv","/XX/",85,3,1,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
545,"tmp545","RPD Deliver DESCRIPTION NOT INCLUDED IN TEST CONVERSION","RPDDeliv","/XX/",85,3,1,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
546,"tmp546","Repair Deliver DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ReprDeliv","/X/",85,3,1,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
547,"tmp547","Whitening Deliver DESCRIPTION NOT INCLUDED IN TEST CONVERSION","WhitDeliv","/X/",85,3,1,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
548,"tmp548","Bitegaurd Deliver DESCRIPTION NOT INCLUDED IN TEST CONVERSION","BitguaDeli","/X/",85,3,1,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
549,"tmp549","Flipper Deliver DESCRIPTION NOT INCLUDED IN TEST CONVERSION","FlipDeliv","/X/",85,2,1,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
550,"tmp550","Retainer Deliver DESCRIPTION NOT INCLUDED IN TEST CONVERSION","RetaDeliv","/X/",85,6,1,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
551,"tmp551","NitrousOxide DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Nitrous10","/X/",250,3,1,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
552,"tmp552","Bridge Seat DESCRIPTION NOT INCLUDED IN TEST CONVERSION","BridgeSeat","/XXXXX/",85,7,1,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
553,"tmp553","Oral evaluation < 3  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Child exa","/X/",73,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
786,"tmp786","N/C FLUORIDEX DESCRIPTION NOT INCLUDED IN TEST CONVERSION","","",74,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
554,"tmp554","Bitewing Three Image DESCRIPTION NOT INCLUDED IN TEST CONVERSION","3BW","/X/",73,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,1,"","",0,""
555,"tmp555","Tomographic survey DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Tomograph","/X/",73,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,1,"","",0,""
556,"tmp556","Cone beam ct-craniof DESCRIPTION NOT INCLUDED IN TEST CONVERSION","CnBeamCT","/X/",260,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
557,"tmp557","Cone beam-2D multi i DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Cn2dImgRc","/X/",260,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
784,"tmp784","Relief Gel DESCRIPTION NOT INCLUDED IN TEST CONVERSION","","",74,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
558,"tmp558","Cone beam-3D multi i DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Cn3dImgRc","/X/",260,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
559,"tmp559","Viral culture DESCRIPTION NOT INCLUDED IN TEST CONVERSION","VrlCultr","/X/",73,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
560,"tmp560","Genetic test-suscept DESCRIPTION NOT INCLUDED IN TEST CONVERSION","GenetTest","/X/",260,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
561,"tmp561","Adjunc pre-diag test DESCRIPTION NOT INCLUDED IN TEST CONVERSION","TestMucAb","/X/",73,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
792,"tmp792","Drifting - Distal DESCRIPTION NOT INCLUDED IN TEST CONVERSION","DriftingD","",250,3,1,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
562,"tmp562","Examination of Cytol DESCRIPTION NOT INCLUDED IN TEST CONVERSION","CytolSamp","/X/",73,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
783,"tmp783","Sm peridex DESCRIPTION NOT INCLUDED IN TEST CONVERSION","","",74,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
563,"tmp563","Decalcification proc DESCRIPTION NOT INCLUDED IN TEST CONVERSION","DecalcPrc","/X/",73,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
564,"tmp564","Special stains for m DESCRIPTION NOT INCLUDED IN TEST CONVERSION","StnsMicro","/X/",73,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
565,"tmp565","Special stains-not f DESCRIPTION NOT INCLUDED IN TEST CONVERSION","StnsNotMi","/X/",73,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
566,"tmp566","Immunohistochemical  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ImmunStns","/X/",73,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
567,"tmp567","Tissue in-situ hybri DESCRIPTION NOT INCLUDED IN TEST CONVERSION","TissHybrd","/X/",73,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
568,"tmp568","Electron microscopy DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ElecMicro","/X/",73,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
569,"tmp569","Direct immunofluores DESCRIPTION NOT INCLUDED IN TEST CONVERSION","DrImFluor","/X/",73,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
570,"tmp570","Indirect immunofluor DESCRIPTION NOT INCLUDED IN TEST CONVERSION","InImFluor","/X/",73,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
571,"tmp571","Consult on slides pr DESCRIPTION NOT INCLUDED IN TEST CONVERSION","CnsSlPrEl","/X/",73,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
572,"tmp572","Consult, slides from DESCRIPTION NOT INCLUDED IN TEST CONVERSION","CnsPrpSlB","/X/",73,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
791,"tmp791","Drifting-Mesial DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Drifting","",250,3,1,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
573,"tmp573","Topical Applic Fluor DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Flv","/X/",73,3,0,0,"",1,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
574,"tmp574","Removal of fixed spa DESCRIPTION NOT INCLUDED IN TEST CONVERSION","RmvSpcMnt","/X/",73,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
575,"tmp575","Crown-3/4 resin comp DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Crwn34RsC","/X/",73,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
576,"tmp576","Crown-titanium DESCRIPTION NOT INCLUDED IN TEST CONVERSION","CrnTitanm","/X/",73,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
577,"tmp577","Recmnt/bnd Ind/prefa DESCRIPTION NOT INCLUDED IN TEST CONVERSION","RecmtPost","/X/",73,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
578,"tmp578","Prefb esth ctd stnl  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","PrFbECSPr","/X/",73,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
579,"tmp579","Add'l prc-new crn un DESCRIPTION NOT INCLUDED IN TEST CONVERSION","CrwnUnExD","/X/",73,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
580,"tmp580","Coping DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Coping","/X/",73,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
581,"tmp581","Int root repair of p DESCRIPTION NOT INCLUDED IN TEST CONVERSION","IntRtRpr","/X/",73,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
582,"tmp582","Anatomical crwn exp, DESCRIPTION NOT INCLUDED IN TEST CONVERSION","CrnEx4+","/X/",73,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
583,"tmp583","Anatomical crwn exp, DESCRIPTION NOT INCLUDED IN TEST CONVERSION","CrnEx1-3","/X/",73,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
584,"tmp584","Maxillary partial-fl DESCRIPTION NOT INCLUDED IN TEST CONVERSION","MxPrtFlxB","/X/",73,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
585,"tmp585","Mandibul partial-fle DESCRIPTION NOT INCLUDED IN TEST CONVERSION","MnPrtFlxB","/X/",73,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
790,"tmp790","Drifting - Mesial DESCRIPTION NOT INCLUDED IN TEST CONVERSION","DriftingM","",74,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
586,"tmp586","Radiograph/surg impl DESCRIPTION NOT INCLUDED IN TEST CONVERSION","RadSrgImI","/X/",73,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
587,"tmp587","Plcmnt of intrm impl DESCRIPTION NOT INCLUDED IN TEST CONVERSION","PlcIntImp","/X/",73,2,0,0,"",0,0,"","",0,2,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
782,"tmp782","Lg Peridex DESCRIPTION NOT INCLUDED IN TEST CONVERSION","","",74,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
588,"tmp588","Abutment supp crown  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","AbtSCrnTi","/X/",81,2,0,0,"",0,0,"","",0,10,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
589,"tmp589","Abut sup ret-crwn fo DESCRIPTION NOT INCLUDED IN TEST CONVERSION","AbCsFPDTi","/X/",81,2,0,0,"",0,0,"","",0,10,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
590,"tmp590","Rpl attchmt imp/abt  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","RplAmtPro","/X/",81,2,0,0,"",0,0,"","",0,10,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
781,"tmp781","Pen V K 500 MG 30 Ta DESCRIPTION NOT INCLUDED IN TEST CONVERSION","","",250,3,1,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
591,"tmp591","Recement/bnd imp/abu DESCRIPTION NOT INCLUDED IN TEST CONVERSION","RecSptCrn","/X/",81,2,0,0,"",0,0,"","",0,10,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
592,"tmp592","Recement/bnd impl/ab DESCRIPTION NOT INCLUDED IN TEST CONVERSION","RecSptDnt","/X/",81,2,0,0,"",0,0,"","",0,10,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
